source,page_name,page_route,action_name,original_status,review_root_cause,current_disposition,evidence,blocked_scope
fat-admin-explicit-read-actions.json,VIP Rewards,/member-management/vip-rewards,Export Excel,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,VIP Check-in Log,/member-management/vip-checkin-log,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Inviter Transfer Records,/member-management/inviter-transfer-records,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Agency statistical report,/agency-management/agency-statistical,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Game Reports,/report-management/game-reports/list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Game Type Reports,/report-management/game-types-report/list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Game Platform Reports,/report-management/game-platform-report/list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Member Daily Game Stats,/report-management/member-daily-game-stats,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Deposit Record,/payment/recharge-orders/list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Withdrawal Record,/payment/withdraw-orders/list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Daily Report,/operations/daily-reports,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Market Management,/operations/mall-management,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Promotion List,/operations/activity-list,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Promotion Spend Audit,/operations/activity-expenditure-audit,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Message Templates,/operations/message-templates,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Member station message,/operations/in-site-message,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Friend Invite,/operations/friend-invite,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Jackpot Board,/operations/jackpot-board,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Ops tools,/operations/ops-tools,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Home Sections Config,/operations/home-sections,Refresh,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Home Sections Config,/operations/home-sections,Preview,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Deposit/Withdrawal Approval,/risk-control/dw-audit,Export to Excel,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Fund Transfer Record,/risk-control/up-down-score,Export to Excel,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Temporary Restriction List,/risk-control/temporary-restriction-list,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Temporary Restriction List,/risk-control/temporary-restriction-list,Reset,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Channel Management,/promo-marketing/channels,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Promo Marketing Report,/promo-marketing/statistical-reports,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,Reset,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Promo Data,/promo-marketing/promotion-data,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,Game List Management,/gamev2/game-management,Export,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,FS 派发管理,/gamev2/freespin-grants,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,FS 派发管理,/gamev2/freespin-grants,Reset,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,FS 派发管理,/gamev2/freespin-grants,Export CSV,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,FS 批量派发纪录,/gamev2/freespin-import-logs,Search,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-read-actions.json,FS 批量派发纪录,/gamev2/freespin-import-logs,Reset,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Home,/home,Year/Month/Day,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Logs,/logs/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Logs,/logs/list,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Logs,/logs/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member,/member-center/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member,/member-center/list,All,ERROR,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member,/member-center/list,Channel Filter,ERROR,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member,/member-center/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,VIP Check-in Log,/member-management/vip-checkin-log,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,VIP Check-in Log,/member-management/vip-checkin-log,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Inviter Transfer Records,/member-management/inviter-transfer-records,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Inviter Transfer Records,/member-management/inviter-transfer-records,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Agency statistical report,/agency-management/agency-statistical,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Agency statistical report,/agency-management/agency-statistical,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Reports,/report-management/game-reports/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Reports,/report-management/game-reports/list,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Reports,/report-management/game-reports/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Type Reports,/report-management/game-types-report/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Type Reports,/report-management/game-types-report/list,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Type Reports,/report-management/game-types-report/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Platform Reports,/report-management/game-platform-report/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Platform Reports,/report-management/game-platform-report/list,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Game Platform Reports,/report-management/game-platform-report/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,Please enter,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,输入邀请人账号,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,Start Date,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,End Date,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,UID,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Daily Stats,/report-management/member-daily-stats,一级,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Deposit Record,/payment/recharge-orders/list,Deposit Channel Name,ERROR,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Deposit Record,/payment/recharge-orders/list,Select VIP level,ERROR,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Withdrawal Record,/payment/withdraw-orders/list,Withdrawal Channel Name,ERROR,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Bet Management,/payment/betting-slip/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Bet Management,/payment/betting-slip/list,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Wallet Transactions,/payment/transaction-orders,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Member Wallet Transactions,/payment/transaction-orders,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Payment Channels,/payment/channel-ordersV2,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Payment Channels,/payment/channel-ordersV2,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Recharge Template,/operations/recharge-template,Please enter,SKIPPED_NOT_FILTER_CONTEXT,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Recharge Template,/operations/recharge-template,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Recharge Template,/operations/recharge-template,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Client Configuration,/operations/client-config,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Client Configuration,/operations/client-config,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Material Management,/operations/material-management,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Material Management,/operations/material-management,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Material Management,/operations/material-management,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Market Management,/operations/mall-management,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Market Management,/operations/mall-management,Page,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
fat-admin-explicit-filter-actions.json,Market Management,/operations/mall-management,Page Size,SKIPPED_NOT_ACTIONABLE,STRICT_LOCATOR_PROBLEM,TARGETED_UI_RETRY_REQUIRED,first-pass explicit-action execution; page belongs to the 57-route live menu set,selector/context or current option visibility; no interface request proved
